,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
17,V1352,V2278,V2775,V5610,V6283,V6340,V4156.1,V4392.1,V5307.1,V5339.1,V5505.1,V5518.1,V5634.1,V5638.1,V5650.1,V6343.1,V6588.1,V6730.1,V3281.2,V4106.2,V4279.2,V7224,V10670,V10703,V11490,V12488,V12962,V16098,V17475,V17883
18,lh_cuneus_thickness,rh_fusiform_thickness,lh_G_cingul.Post.dorsal_area,rh_G_occipital_middle_thickness,rh_G.S_cingul.Ant_meancurv,rh_G_temp_sup.Plan_polar_meancurv,V2038,V3451,V4798,V6697,V1772.1,V3302.1,V3950.1,V4499.1,V4731.1,V4820.1,V5175.1,V5243.1,V5523.1,V6344.1,V4272.2,V4282.2,V4776.2,V6425.2,V7418,V7920,V9570,V10188,V10694,V11332
19,hippo_rh_md_1,rh_WhiteSurfArea_area.x,rh_S_intrapariet.P_trans_thickness,V933,V2206,V4967,V5051,V5402,V5610,V5847,V6029,V6282,V6336,V6358,V6435,V765.1,V2370.1,V2882.1,V5092.1,V5308.1,V5324.1,V6223.1,V6390.1,V6492.1,V6695.1,V6914.1,V6928.1,V4106.2,V5591.2,V5762.2
20,lh_S_oc.temp_lat_area,lh_S_orbital_lateral_area,lh_Pole_occipital_volume,V1770,V2274,V4126,V4374,V4653,V4876,V5050,V5176,V5975,V6240,V6273,V6781,V1010.1,V2709.1,V3473.1,V3634.1,V5065.1,V5344.1,V5504.1,V5752.1,V6280.1,V6942.1,V1648.2,V2305.2,V2967.2,V3127.2,V4776.2
21,rh_supramarginal_thickness,lh_S_collat_transv_post_meancurv,lh_S_subparietal_meancurv,Left.vessel,V1955,V2717,V3457,V4212,V5575,V6112,V6351,V6620,V6715,V6773,V6952,V7027,V3703.1,V3955.1,V4063.1,V5666.1,V1485.2,V2144.2,V4267.2,V4282.2,V4935.2,V9389,V10676,V11049,V11998,V12337
22,lh_S_oc.temp_lat_volume,V2111,V2193,V2876,V3313,V4760,V5069,V5081,V5162,V5604,V5907,V6112,V6151,V6374,V6558,V6981,V3529.1,V3869.1,V5053.1,V5406.1,V6249.1,V6366.1,V6629.1,V2631.2,V2967.2,V3452.2,V5097.2,V5445.2,V5580.2,V7383
23,rh_entorhinal_thickness,rh_G_temporal_middle_volume,V674,V2781,V4326,V5006,V5046,V6541,V6570,V6681,V6948,V3026.1,V3548.1,V4737.1,V5681.1,V5683.1,V6472.1,V6708.1,V8899,V10013,V10690,V11018,V11179,V11383,V11869,V12356,V14129,V14783,V16655,V16773
24,hippo_rh_md_1,V2114,V2799,V3229,V4386,V4405,V4815,V4971,V5050,V5182,V5733,V5900,V6156,V6648,V6658,V3195.1,V4731.1,V5478.1,V5853.1,V6098.1,V6808.1,V6809.1,V3945.2,V4443.2,V4616.2,V4765.2,V6428.2,V6731.2,V7736,V8708
25,lh_transversetemporal_area,lh_precuneus_volume,rh_Lat_Fis.ant.Horizont_area,rh_S_orbital_med.olfact_area,lh_G.S_paracentral_meancurv,V2275,V2457,V3286,V3618,V4656,V4743,V5148,V5427,V5610,V6112,V6118,V6365,V6619,V1780.1,V2446.1,V2868.1,V3816.1,V3889.1,V5211.1,V5347.1,V6068.1,V6932.1,V2964.2,V4109.2,V6915.2
26,V1692,V1773,V2195,V3117,V3698,V3889,V4308,V4333,V4638,V5079,V5646,V6117,V6202,V6629,V6655,V1856.1,V4828.1,V5246.1,V5433.1,V5901.1,V6198.1,V6360.1,V9062,V10173,V11048,V12336,V13160,V13968,V13969,V14803
27,hippo_rh_fa_1,rh_entorhinal_thickness,rh_S_orbital.H_Shaped_thickness,V674,V3885,V4374,V4839,V5220,V5654,V5775,V6143,V6353,V6366,V6374,V6763,V6904,V2293.1,V2443.1,V2711.1,V4126.1,V4384.1,V5075.1,V5350.1,V6437.1,V6874.1,V1154.2,V2474.2,V4763.2,V9856,V10007
28,rh_Pole_temporal_area,V1094,V1856,V3128,V4978,V5884,V6081,V6457,V6998,V7031,V1608.1,V1766.1,V3212.1,V3639.1,V4310.1,V5464.1,V5950.1,V6537.1,V6540.1,V6876.1,V4116.2,V4762.2,V7886,V8550,V10356,V10685,V13459,V14150,V16100,V16430
29,rh_temporalpole_area,lh_postcentral_thickness,lh_S_orbital_lateral_area,V2125,V4293,V4401,V4805,V4972,V5881,V6024,V6276,V6281,V6362,V6456,V6527,V6773,V6946,V1944.1,V2274.1,V3221.1,V3554.1,V4655.1,V5316.1,V6084.1,V7036.1,V822.2,V1484.2,V4446.2,V5588.2,V5756.2
