,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
20,hippo_lh_md_9,hippo_lh_vol_10,hippo_rh_vol_9,rh_parahippocampal_area,eTIV.y,rh_G_front_inf.Opercular_thickness,lh_S_precentral.inf.part_volume,rh_G_temp_sup.Plan_polar_volume,SupraTentorialVol,V1182,V2209,V2283,V2437,V3128,V3226,V3560,V3727,V4129,V4476,V4805,V4876,V5475,V5737,V5973,V6115,V6187,V6199,V6348,V6401,V6409
21,rh_caudalanteriorcingulate_area,lh_middletemporal_volume,lh_S_occipital_ant_area,lh_S_oc.temp_lat_volume,Left.Caudate,V2035,V2457,V2462,V2613,V2875,V3032,V3109,V3285,V3644,V3699,V3820,V3872,V4052,V4055,V4401,V4833,V5160,V5341,V5343,V5379,V5474,V5722,V6605,V6992,V2459.1
22,hippo_rh_vol_5,lh_lateralorbitofrontal_thickness,rh_G_front_middle_area,lh_G_temporal_inf_thickness,lh_Lat_Fis.ant.Vertical_thickness,lh_G_front_middle_volume,lh_S_temporal_inf_volume,rh_S_occipital_ant_volume,rh_S_temporal_inf_volume,lh_G_pariet_inf.Supramar_meancurv,lh_G_postcentral_meancurv,Left.Amygdala,Right.Inf.Lat.Vent,V2274,V2541,V3302,V3823,V5235,V5378,V5429,V5584,V5811,V5840,V6167,V6449,V6478,V6687,V6913,V1610.1,V3461.1
23,hippo_lh_md_3,rh_pericalcarine_area,lh_caudalmiddlefrontal_volume,lh_S_pericallosal_volume,Right.Amygdala,V932,V2196,V2689,V4391,V4475,V4964,V5059,V5632,V5634,V6133,V6236,V6418,V6806,V6898,V6963,V1358.1,V1437.1,V2541.1,V3907.1,V4477.1,V4672.1,V4753.1,V4957.1,V5000.1,V5145.1
24,hippo_lh_md_1,hippo_lh_vol_3,rh_inferiorparietal_thickness,rh_pericalcarine_thickness,lh_G_Ins_lg.S_cent_ins_volume,lh_G_temp_sup.Lateral_volume,rh_G.S_cingul.Mid.Post_meancurv,V677,V2292,V2529,V3566,V3617,V4416,V4760,V4984,V5384,V5590,V5939,V6099,V6151,V6572,V6613,V6913,V7007,V1432.1,V1869.1,V2111.1,V2454.1,V2530.1,V3292.1
25,hippo_rh_vol_3,lh_lateralorbitofrontal_volume,lh_G_insular_short_area,lh_G_occipital_middle_volume,rh_S_parieto_occipital_volume,V1010,V1187,V2294,V2954,V3059,V4130,V4327,V4901,V5081,V5241,V6151,V6204,V6348,V6747,V6764,V6864,V7001,V844.1,V2447.1,V2462.1,V2533.1,V2961.1,V3145.1,V3977.1,V3979.1
26,hippo_rh_vol_13,lh_transversetemporal_thickness,rh_G_cingul.Post.dorsal_volume,Left.Thalamus.Proper,V760,V1346,V2438,V2457,V2958,V3049,V3128,V4152,V5065,V5244,V5264,V5314,V5487,V5582,V5767,V5885,V5946,V6255,V6504,V6644,V6698,V6815,V6836,V6847,V6995,V3057.1
27,hippo_rh_fa_3,rh_inferiortemporal_area,rh_lateraloccipital_area,rh_parsorbitalis_area,rh_entorhinal_thickness,lh_rostralmiddlefrontal_volume,lh_WhiteSurfArea_area.y,lh_S_precentral.inf.part_thickness,lh_S_oc.temp_med.Lingual_volume,rh_G_oc.temp_med.Lingual_volume,rh_S_postcentral_volume,lh_G_oc.temp_med.Lingual_meancurv,lh_G_temporal_inf_meancurv,lh_S_orbital_lateral_meancurv,Right.Thalamus.Proper,Right.VentralDC,CC_Mid_Anterior,V1101,V2039,V2531,V2613,V3460,V3981,V4892,V5139,V5152,V5631,V5826,V6238,V6592
28,hippo_lh_vol_1,hippo_lh_vol_11,hippo_rh_vol_10,hippo_rh_vol_12,rh_entorhinal_thickness,rh_isthmuscingulate_volume,rh_G_front_inf.Opercular_area,rh_G_occipital_middle_area,rh_S_orbital_med.olfact_area,lh_S_parieto_occipital_thickness,rh_S_circular_insula_inf_volume,lh_G_pariet_inf.Supramar_meancurv,rh_G_front_inf.Opercular_meancurv,Right.Lateral.Ventricle,BrainSegVol.to.eTIV,V2698,V3044,V3803,V4037,V4466,V4673,V4733,V5474,V5777,V6225,V6394,V6436,V6861,V6966,V2454.1
29,lh_middletemporal_area,lh_precuneus_thickness,rh_S_circular_insula_ant_area,lh_S_postcentral_thickness,rh_S_oc_sup.transversal_volume,rh_G_oc.temp_lat.fusifor_meancurv,Right.Hippocampus,Right.Amygdala,CerebralWhiteMatterVol,V425,V1946,V2110,V2361,V2882,V3390,V3561,V3798,V3874,V4478,V4809,V4874,V4929,V5221,V5890,V6034,V6064,V6326,V6538,V6727,V6774
