,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
19,V2955,V3139,V3880,V4377,V4500,V4647,V5076,V5081,V5829,V5848,V6172,V6358,V6372,V6452,V6893,V5074.1,V5353.1,V6076.1,V6334.1,V6460.1,V6496.1,V6612.1,V6832.1,V8226,V8402,V8734,V9371,V9723,V9899,V10364
20,rh_postcentral_volume,rh_G_parietal_sup_area,rh_S_subparietal_thickness,lh_G_parietal_sup_volume,V1439,V2186,V2717,V2964,V3655,V4757,V5242,V6119,V6898,V1525.1,V5523.1,V6237.1,V6327.1,V6438.1,V6479.1,V6536.1,V6609.1,V7386,V8532,V9233,V9527,V9562,V10540,V12193,V13481,V13655
21,lh_parahippocampal_thickness,lh_G_occipital_sup_thickness,lh_S_precentral.sup.part_thickness,lh_G.S_subcentral_volume,lh_G.S_paracentral_meancurv,rh_G_temp_sup.G_T_transv_meancurv,V595,V674,V679,V3455,V3802,V5931,V6286,V6350,V1862.1,V2693.1,V3120.1,V3293.1,V3789.1,V4590.1,V4873.1,V4912.1,V5776.1,V6488.1,V6694.1,V6800.1,V1319.2,V7068,V9350,V9364
22,hippo_lh_md_10,V2702,V5076,V6157,V6557,V6769,V6958,V6967,V7047,V3470.1,V4674.1,V5742.1,V5967.1,V6540.1,V4604.2,V7078,V7899,V12982,V14601,V16479,V16822,V17318,V18558,V18965,V19277,V19396,V20594,V20618,V20725,V21215
23,rh_G_temporal_inf_thickness,V1178,V1345,V1869,V2187,V2781,V2782,V4132,V6739,V1934.1,V3457.1,V3613.1,V4818.1,V5210.1,V5299.1,V5348.1,V5596.1,V6163.1,V6250.1,V6540.1,V6956.1,V3622.2,V3624.2,V9225,V10178,V10715,V11377,V12043,V12820,V15507
24,hippo_rh_md_4,lh_parahippocampal_area,rh_S_circular_insula_inf_volume,rh_S_parieto_occipital_volume,lh_G_temp_sup.Plan_polar_meancurv,V1352,V2199,V2614,V3399,V3705,V4224,V4312,V4660,V4885,V5063,V5163,V5251,V6281,V6405,V6427,V6540,V6685,V1855.1,V2791.1,V3976.1,V4841.1,V5491.1,V5833.1,V6470.1,V6867.1
25,hippo_lh_md_9,hippo_lh_fa_4,rh_entorhinal_area,lh_cuneus_thickness,lh_G_temp_sup.Lateral_volume,V1954,V2458,V3378,V4380,V5486,V5862,V5987,V6948,V764.1,V4477.1,V4729.1,V4733.1,V4823.1,V6278.1,V6538.1,V6693.1,V821.2,V4268.2,V4432.2,V5280.2,V6564.2,V7882,V9225,V10338,V11332
26,rh_parsorbitalis_volume,V3208,V3639,V5182,V5649,V6350,V6913,V2201.1,V4880.1,V5065.1,V6973.1,V2465.2,V3133.2,V4772.2,V7252,V7401,V8402,V9876,V9886,V10014,V10867,V11167,V11534,V11981,V13476,V16278,V16577,V16588,V16595,V17091
27,rh_G_front_inf.Opercular_area,rh_G_front_sup_area,V765,V2443,V2871,V4927,V5212,V6000,V6058,V6372,V6575,V6946,V759.1,V2863.1,V3390.1,V3865.1,V5342.1,V5601.1,V5664.1,V5668.1,V6023.1,V6111.1,V6739.1,V6870.1,V6922.1,V6973.1,V989.2,V1149.2,V2968.2,V7744
28,hippo_lh_vol_11,rh_lateraloccipital_thickness,lh_parsopercularis_volume,lh_superiorparietal_volume,lh_Pole_temporal_thickness,rh_S_cingul.Marginalis_thickness,lh_S_temporal_sup_volume,Left.Thalamus.Proper,V935,V1101,V1937,V2189,V2866,V3136,V4662,V5888,V5929,V6179,V6612,V6958,V2882.1,V3193.1,V4159.1,V4802.1,V6251.1,V6321.1,V6914.1,V2141.2,V8552,V10528
29,lh_S_front_inf_volume,lh_G_oc.temp_med.Lingual_meancurv,V1187,V1264,V2210,V2774,V2866,V6007,V6022,V6198,V6234,V6610,V2548.1,V5561.1,V5693.1,V5757.1,V5858.1,V6469.1,V7024.1,V825.2,V2804.2,V3627.2,V4446.2,V4772.2,V6425.2,V8250,V8572,V9222,V9881,V10505
