,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
17,lh_parahippocampal_volume,rh_S_intrapariet.P_trans_area,lh_G_pariet_inf.Supramar_thickness,lh_S_central_thickness,WM.hypointensities,V3135,V3202,V3647,V4043,V4080,V4486,V5399,V6515,V7015,V2365.1,V2635.1,V3641.1,V3697.1,V3882.1,V4165.1,V4222.1,V4223.1,V4288.1,V4468.1,V4826.1,V5264.1,V5430.1,V5496.1,V6621.1,V6663.1
18,lh_S_front_sup_thickness,rh_G_front_inf.Triangul_meancurv,V3375,V3824,V4794,V5419,V5567,V5675,V6878,V6978,V2017.1,V2029.1,V3368.1,V3613.1,V4308.1,V5353.1,V5987.1,V6090.1,V6436.1,V6440.1,V6806.1,V6807.1,V3297.2,V9878,V10193,V10498,V10662,V11160,V12517,V12807
19,lh_parahippocampal_area,V1183,V3309,V3822,V4067,V4388,V4646,V4718,V5509,V5642,V5854,V6237,V6745,V847.1,V1609.1,V3125.1,V3285.1,V3889.1,V4587.1,V4998.1,V5403.1,V5828.1,V6015.1,V6563.1,V6763.1,V6791.1,V7007.1,V4767.2,V6759.2,V8383
20,lh_posteriorcingulate_area,lh_entorhinal_thickness,lh_Lat_Fis.ant.Horizont_area,rh_G.S_subcentral_area,lh_G_front_middle_volume,lh_G_occipital_middle_volume,rh_G.S_cingul.Mid.Ant_volume,rh_G_temp_sup.G_T_transv_volume,rh_S_temporal_inf_volume,lh_S_intrapariet.P_trans_meancurv,rh_Lat_Fis.ant.Horizont_meancurv,Right.Accumbens.area,WM.hypointensities,V2528,V2610,V2702,V3361,V3625,V3892,V4058,V4542,V4789,V5716,V6247,V6436,V6608,V6806,V7030,V423.1,V1105.1
21,hippo_rh_fa_3,rh_S_precentral.inf.part_area,rh_S_circular_insula_ant_thickness,CC_Mid_Anterior,V1105,V2549,V2874,V3048,V3738,V4239,V4621,V5432,V6162,V6171,V6912,V2119.1,V2526.1,V3127.1,V3199.1,V3200.1,V3881.1,V4292.1,V5733.1,V5966.1,V5979.1,V6506.1,V6645.1,V6397.2,V8071,V9040
22,lh_S_precentral.inf.part_area,lh_G_temp_sup.Plan_tempo_thickness,lh_G_precuneus_volume,V1777,V2282,V2359,V2971,V3627,V3873,V4289,V4668,V4928,V5266,V5466,V5493,V5497,V6072,V6076,V6370,V6932,V6982,V170.1,V1271.1,V2204.1,V2443.1,V3618.1,V3701.1,V3736.1,V4073.1,V4229.1
23,lh_postcentral_thickness,lh_G_orbital_area,rh_G_cingul.Post.ventral_area,lh_G_insular_short_volume,lh_S_postcentral_volume,rh_G_precentral_meancurv,Left.Lateral.Ventricle,BrainSegVol,V591,V2974,V3734,V4070,V4209,V5161,V5331,V5757,V5765,V5850,V6263,V6284,V6330,V6852,V6920,V1439.1,V1611.1,V3140.1,V3636.1,V4564.1,V5387.1,V5722.1
24,rh_G_temporal_inf_thickness,rh_G_front_inf.Opercular_volume,rh_G_occipital_middle_meancurv,V1093,V2203,V2368,V2524,V2716,V3049,V3736,V3782,V4391,V4491,V4628,V4636,V4996,V5336,V5395,V5667,V5891,V6319,V6572,V6828,V6940,V7027,V2532.1,V2968.1,V4239.1,V4914.1,V4973.1
25,lh_frontalpole_area,rh_Pole_temporal_volume,rh_S_orbital_med.olfact_volume,lh_G_precuneus_meancurv,V1869,V2373,V3380,V3865,V3878,V4414,V4909,V5329,V5765,V6276,V6319,V6482,V6569,V6828,V2190.1,V3033.1,V3194.1,V3202.1,V3309.1,V3391.1,V3963.1,V4651.1,V5295.1,V5889.1,V6012.1,V6655.1
26,rh_postcentral_area,lh_G_orbital_area,rh_S_precentral.sup.part_area,V1690,V3202,V4963,V5399,V5771,V6579,V762.1,V1177.1,V2025.1,V2440.1,V3788.1,V5965.1,V6030.1,V6290.1,V6541.1,V6599.1,V6615.1,V6891.1,V6975.1,V1971.2,V4932.2,V7250,V7583,V8212,V8225,V10710,V11662
27,lh_G_front_inf.Orbital_volume,rh_G.S_paracentral_volume,lh_G_temp_sup.G_T_transv_meancurv,V1016,V1275,V2447,V3548,V3635,V4061,V4494,V5269,V5320,V5580,V6073,V6365,V6432,V7015,V7036,V849.1,V1187.1,V2543.1,V3634.1,V4332.1,V5433.1,V6483.1,V6532.1,V2797.2,V5264.2,V8861,V10176
28,rh_insula_thickness,lh_cuneus_volume,rh_inferiorparietal_volume,lh_S_collat_transv_post_meancurv,lh_S_front_middle_meancurv,V757,V762,V2111,V3454,V4709,V5061,V6329,V6511,V6822,V6989,V3801.1,V3880.1,V4482.1,V4705.1,V5000.1,V5096.1,V5630.1,V5672.1,V6313.1,V6904.1,V493.2,V6911.2,V7080,V7244,V7567
29,hippo_lh_vol_6,rh_S_occipital_ant_volume,lh_G_occipital_middle_meancurv,rh_G_oc.temp_med.Parahip_meancurv,rh_S_calcarine_meancurv,V3306,V3640,V4060,V4321,V4466,V4748,V5632,V5715,V5828,V5846,V6230,V6275,V6649,V2018.1,V3726.1,V4137.1,V5337.1,V5572.1,V5777.1,V6004.1,V6535.1,V2805.2,V3447.2,V6246.2,V7907
